id_word,Spelling,wlen,Frequency,DomPoS,meaning,path
500,doctor,6,5.022,noun,médico/doctor,images/words/500.webp
501,itself,6,5.022,pronoun,sí mismo/sí misma,images/words/501.webp
502,modern,6,5.02,adjective,moderno/moderna,images/words/502.webp
503,church,6,5.019,noun,iglesia,images/words/503.webp
504,stick,5,5.018,verb,pegar/pegarse,images/words/504.webp
505,extra,5,5.018,adjective,extra/adicional,images/words/505.webp
506,trust,5,5.018,noun,confianza,images/words/506.webp
507,particular,10,5.018,adjective,particular,images/words/507.webp
508,private,7,5.016,adjective,privado/privada,images/words/508.webp
509,rock,4,5.015,noun,roca,images/words/509.webp
510,class,5,5.014,noun,clase,images/words/510.webp
511,silver,6,5.013,noun,plata,images/words/511.webp
512,sun,3,5.012,noun,sol,images/words/512.webp
513,energy,6,5.011,noun,energía,images/words/513.webp
514,fall,4,5.009,verb,caer,images/words/514.webp
515,brother,7,5.009,noun,hermano,images/words/515.webp
516,learn,5,5.008,verb,aprender,images/words/516.webp
517,quality,7,5.007,noun,calidad,images/words/517.webp
518,value,5,5.005,noun,valor,images/words/518.webp
519,plenty,6,5.005,noun,abundancia,images/words/519.webp
520,add,3,5.002,verb,añadir,images/words/520.webp
521,summer,6,5.001,noun,verano,images/words/521.webp
522,example,7,5.001,noun,ejemplo,images/words/522.webp
523,spending,8,5.001,noun,gasto,images/words/523.webp
524,earth,5,5,noun,tierra,images/words/524.webp
525,spot,4,4.999,noun,lugar/punto,images/words/525.webp
526,busy,4,4.999,adjective,ocupado/ocupada,images/words/526.webp
527,wind,4,4.998,noun,viento,images/words/527.webp
528,worse,5,4.997,adjective,peor,images/words/528.webp
529,dream,5,4.996,noun,sueño,images/words/529.webp
530,drive,5,4.996,verb,conducir,images/words/530.webp
531,period,6,4.996,noun,período,images/words/531.webp
532,certain,7,4.995,adjective,cierto/cierta,images/words/532.webp
533,flat,4,4.993,adjective,plano/plana,images/words/533.webp
534,proud,5,4.992,adjective,orgulloso/orgullosa,images/words/534.webp
535,horse,5,4.99,noun,caballo,images/words/535.webp
536,beginning,9,4.99,noun,comienzo,images/words/536.webp
537,act,3,4.989,noun,acto,images/words/537.webp
538,training,8,4.989,noun,entrenamiento,images/words/538.webp
539,player,6,4.987,noun,jugador/jugadora,images/words/539.webp
540,competition,11,4.987,noun,competencia,images/words/540.webp
541,hang,4,4.986,verb,colgar,images/words/541.webp
542,risk,4,4.985,noun,riesgo,images/words/542.webp
543,policy,6,4.983,noun,política,images/words/543.webp
544,ice,3,4.981,noun,hielo,images/words/544.webp
545,style,5,4.981,noun,estilo,images/words/545.webp
546,sweet,5,4.979,adjective,dulce,images/words/546.webp
547,oil,3,4.978,noun,aceite/petróleo,images/words/547.webp
548,train,5,4.978,noun,tren,images/words/548.webp
549,society,7,4.978,noun,sociedad,images/words/549.webp
550,blood,5,4.977,noun,sangre,images/words/550.webp
551,sign,4,4.976,noun,señal,images/words/551.webp
552,deep,4,4.976,adjective,profundo/profunda,images/words/552.webp
553,profit,6,4.976,noun,beneficio,images/words/553.webp
554,sport,5,4.975,noun,deporte,images/words/554.webp
555,goal,4,4.974,noun,objetivo/meta,images/words/555.webp
556,total,5,4.973,adjective,total,images/words/556.webp
557,series,6,4.972,noun,serie,images/words/557.webp
558,performance,11,4.972,noun,actuación/rendimiento,images/words/558.webp
559,daughter,8,4.971,noun,hija,images/words/559.webp
560,offer,5,4.97,verb,ofrecer,images/words/560.webp
561,social,6,4.969,adjective,social,images/words/561.webp
562,fit,3,4.967,verb,caber/encajar,images/words/562.webp
563,clean,5,4.967,adjective,limpio/limpia,images/words/563.webp
564,exciting,8,4.965,adjective,emocionante,images/words/564.webp
565,dry,3,4.964,adjective,seco/seca,images/words/565.webp
566,follow,6,4.964,verb,seguir,images/words/566.webp
567,island,6,4.964,noun,isla,images/words/567.webp
568,grand,5,4.961,adjective,gran/magnífico,images/words/568.webp
569,politics,8,4.961,noun,política,images/words/569.webp
570,force,5,4.96,noun,fuerza,images/words/570.webp
571,corner,6,4.959,noun,esquina,images/words/571.webp
572,billion,7,4.959,number,mil millones,images/words/572.webp
573,wild,4,4.955,adjective,salvaje,images/words/573.webp
574,list,4,4.955,noun,lista,images/words/574.webp
575,create,6,4.953,verb,crear,images/words/575.webp
576,tree,4,4.952,noun,árbol,images/words/576.webp
577,continue,8,4.952,verb,continuar,images/words/577.webp
578,surprise,8,4.951,noun,sorpresa,images/words/578.webp
579,complete,8,4.951,adjective,completo/completa,images/words/579.webp
580,pop,3,4.95,noun,pop/música pop,images/words/580.webp
581,cash,4,4.95,noun,efectivo,images/words/581.webp
582,staff,5,4.95,noun,personal,images/words/582.webp
583,send,4,4.948,verb,enviar,images/words/583.webp
584,carry,5,4.947,verb,llevar,images/words/584.webp
585,taste,5,4.947,noun,gusto/sabor,images/words/585.webp
586,sector,6,4.946,noun,sector,images/words/586.webp
587,above,5,4.945,preposition,encima de,images/words/587.webp
588,wedding,7,4.945,noun,boda,images/words/588.webp
589,husband,7,4.945,noun,esposo/marido,images/words/589.webp
590,industry,8,4.945,noun,industria,images/words/590.webp
591,role,4,4.944,noun,rol/papel,images/words/591.webp
592,sleep,5,4.944,verb,dormir,images/words/592.webp
593,cooking,7,4.944,noun,cocina,images/words/593.webp
594,project,7,4.944,noun,proyecto,images/words/594.webp
595,holiday,7,4.943,noun,vacaciones,images/words/595.webp
596,excellent,9,4.943,adjective,excelente,images/words/596.webp
597,sing,4,4.942,verb,cantar,images/words/597.webp
598,message,7,4.942,noun,mensaje,images/words/598.webp
599,economic,8,4.942,adjective,económico/económica,images/words/599.webp
600,charge,6,4.941,noun,cargo/carga,images/words/600.webp
601,pull,4,4.94,verb,tirar/jalar,images/words/601.webp
602,incredible,10,4.939,adjective,increíble,images/words/602.webp
603,date,4,4.938,noun,fecha/cita,images/words/603.webp
604,dish,4,4.938,noun,plato,images/words/604.webp
605,cross,5,4.938,noun,cruz,images/words/605.webp
606,paper,5,4.937,noun,papel,images/words/606.webp
607,visit,5,4.937,noun,visita,images/words/607.webp
608,battle,6,4.937,noun,batalla,images/words/608.webp
609,dark,4,4.936,adjective,oscuro/oscura,images/words/609.webp
610,band,4,4.936,noun,banda,images/words/610.webp
611,decide,6,4.934,verb,decidir,images/words/611.webp
612,character,9,4.933,noun,carácter/personaje,images/words/612.webp
613,secret,6,4.932,adjective,secreto/secreta,images/words/613.webp
614,animal,6,4.931,noun,animal,images/words/614.webp
615,original,8,4.931,adjective,original,images/words/615.webp
616,grow,4,4.929,verb,crecer,images/words/616.webp
617,type,4,4.928,noun,tipo,images/words/617.webp
618,river,5,4.927,noun,río,images/words/618.webp
619,education,9,4.927,noun,educación,images/words/619.webp
620,debate,6,4.925,noun,debate,images/words/620.webp
621,share,5,4.924,verb,compartir,images/words/621.webp
622,warm,4,4.922,adjective,cálido/cálida,images/words/622.webp
623,ring,4,4.92,noun,anillo/aro,images/words/623.webp
624,village,7,4.92,noun,pueblo,images/words/624.webp
625,foot,4,4.919,noun,pie,images/words/625.webp
626,push,4,4.919,verb,empujar,images/words/626.webp
627,glass,5,4.919,noun,vidrio/vaso,images/words/627.webp
628,field,5,4.919,noun,campo,images/words/628.webp
629,success,7,4.916,noun,éxito,images/words/629.webp
630,worst,5,4.915,adjective,peor,images/words/630.webp
631,choose,6,4.915,verb,elegir,images/words/631.webp
632,kill,4,4.913,verb,matar,images/words/632.webp
633,pair,4,4.913,noun,par,images/words/633.webp
634,popular,7,4.913,adjective,popular,images/words/634.webp
635,speed,5,4.912,noun,velocidad,images/words/635.webp
636,journey,7,4.912,noun,viaje,images/words/636.webp
637,member,6,4.911,noun,miembro,images/words/637.webp
638,truth,5,4.91,noun,verdad,images/words/638.webp
639,return,6,4.91,noun,regreso/retorno,images/words/639.webp
640,financial,9,4.909,adjective,financiero/financiera,images/words/640.webp
641,dangerous,9,4.909,adjective,peligroso/peligrosa,images/words/641.webp
642,kick,4,4.908,noun,patada,images/words/642.webp
643,normal,6,4.907,adjective,normal,images/words/643.webp
644,security,8,4.907,noun,seguridad,images/words/644.webp
645,whoa,4,4.906,noun,¡guau! (interjección),images/words/645.webp
646,army,4,4.905,noun,ejército,images/words/646.webp
647,sister,6,4.905,noun,hermana,images/words/647.webp
648,growth,6,4.905,noun,crecimiento,images/words/648.webp
649,fly,3,4.904,verb,volar,images/words/649.webp
650,crime,5,4.904,noun,crimen,images/words/650.webp
651,track,5,4.904,noun,pista,images/words/651.webp
652,despite,7,4.904,preposition,a pesar de,images/words/652.webp
653,manager,7,4.903,noun,gerente,images/words/653.webp
654,yours,5,4.902,noun,tuyo/tuya,images/words/654.webp
655,heavy,5,4.901,adjective,pesado/pesada,images/words/655.webp
656,present,7,4.901,adjective,presente,images/words/656.webp
657,campaign,8,4.901,noun,campaña,images/words/657.webp
658,die,3,4.9,verb,morir,images/words/658.webp
659,shape,5,4.9,noun,forma,images/words/659.webp
660,dancing,7,4.899,noun,baile,images/words/660.webp
661,drop,4,4.896,verb,soltar/caer,images/words/661.webp
662,attack,6,4.896,noun,ataque,images/words/662.webp
663,wear,4,4.894,verb,usar/llevar,images/words/663.webp
664,write,5,4.894,verb,escribir,images/words/664.webp
665,fresh,5,4.893,adjective,fresco/fresca,images/words/665.webp
666,press,5,4.893,noun,prensa,images/words/666.webp
667,doubt,5,4.892,noun,duda,images/words/667.webp
668,realise,7,4.892,verb,darse cuenta,images/words/668.webp
669,card,4,4.889,noun,tarjeta,images/words/669.webp
670,clock,5,4.889,noun,reloj,images/words/670.webp
671,sale,4,4.888,noun,venta,images/words/671.webp
672,cream,5,4.888,noun,crema,images/words/672.webp
673,university,10,4.888,noun,universidad,images/words/673.webp
674,voice,5,4.887,noun,voz,images/words/674.webp
675,winner,6,4.887,noun,ganador/ganadora,images/words/675.webp
676,bag,3,4.886,noun,bolsa,images/words/676.webp
677,boat,4,4.886,noun,bote/barco,images/words/677.webp
678,hell,4,4.886,noun,infierno,images/words/678.webp
679,natural,7,4.886,adjective,natural,images/words/679.webp
680,personal,8,4.886,adjective,personal,images/words/680.webp
681,defence,7,4.885,noun,defensa,images/words/681.webp
682,confidence,10,4.884,noun,confianza,images/words/682.webp
683,potential,9,4.883,adjective,potencial,images/words/683.webp
684,none,4,4.881,noun,ninguno/ninguna,images/words/684.webp
685,throw,5,4.88,verb,tirar/lanzar,images/words/685.webp
686,whose,5,4.879,pronoun,de quién/cuyo/cuya,images/words/686.webp
687,bear,4,4.877,noun,oso,images/words/687.webp
688,leg,3,4.876,noun,pierna,images/words/688.webp
689,terrible,8,4.876,adjective,terrible,images/words/689.webp
690,coalition,9,4.875,noun,coalición,images/words/690.webp
691,confident,9,4.874,adjective,confiado/confiada,images/words/691.webp
692,figure,6,4.874,noun,figura,images/words/692.webp
693,post,4,4.873,noun,correo/puesto,images/words/693.webp
694,likely,6,4.872,adjective,probable,images/words/694.webp
695,nervous,7,4.872,adjective,nervioso/nerviosa,images/words/695.webp
696,tiny,4,4.868,adjective,pequeñito/pequeñita,images/words/696.webp
697,draw,4,4.868,verb,dibujar,images/words/697.webp
698,site,4,4.865,noun,sitio,images/words/698.webp
699,coast,5,4.865,noun,costa,images/words/699.webp
700,cover,5,4.863,verb,cubrir,images/words/700.webp
701,rich,4,4.86,adjective,rico/rica,images/words/701.webp
702,crisis,6,4.86,noun,crisis,images/words/702.webp
703,audience,8,4.86,noun,audiencia,images/words/703.webp
704,excuse,6,4.859,noun,excusa,images/words/704.webp
705,roll,4,4.858,noun,rollo,images/words/705.webp
706,event,5,4.858,noun,evento,images/words/706.webp
707,quiet,5,4.857,adjective,tranquilo/tranquila,images/words/707.webp
708,attention,9,4.856,noun,atención,images/words/708.webp
709,conservative,12,4.855,adjective,conservador/conservadora,images/words/709.webp
710,scene,5,4.855,noun,escena,images/words/710.webp
711,raise,5,4.854,verb,levantar/aumentar,images/words/711.webp
712,shut,4,4.853,verb,cerrar,images/words/712.webp
713,bird,4,4.853,noun,pájaro,images/words/713.webp
714,impact,6,4.853,noun,impacto,images/words/714.webp
715,letter,6,4.852,noun,carta,images/words/715.webp
716,captain,7,4.849,noun,capitán,images/words/716.webp
717,glad,4,4.848,adjective,contento/contenta,images/words/717.webp
718,advice,6,4.848,noun,consejo,images/words/718.webp
719,career,6,4.848,noun,carrera profesional,images/words/719.webp
720,per,3,4.847,preposition,por,images/words/720.webp
721,pain,4,4.847,noun,dolor,images/words/721.webp
722,dress,5,4.847,noun,vestido,images/words/722.webp
723,rate,4,4.846,noun,tasa/ritmo,images/words/723.webp
724,safety,6,4.846,noun,seguridad,images/words/724.webp
725,keen,4,4.845,adjective,entusiasta,images/words/725.webp
726,careful,7,4.844,adjective,cuidadoso/cuidadosa,images/words/726.webp
727,condition,9,4.844,noun,condición,images/words/727.webp
728,jump,4,4.842,noun,salto,images/words/728.webp
729,wine,4,4.842,noun,vino,images/words/729.webp
730,yellow,6,4.842,adjective,amarillo/amarilla,images/words/730.webp
731,successful,10,4.841,adjective,exitoso/exitosa,images/words/731.webp
732,honourable,10,4.841,adjective,honorable,images/words/732.webp
733,smell,5,4.84,noun,olor,images/words/733.webp
734,fear,4,4.839,noun,miedo,images/words/734.webp
735,sugar,5,4.839,noun,azúcar,images/words/735.webp
736,effect,6,4.838,noun,efecto,images/words/736.webp
737,brain,5,4.837,noun,cerebro,images/words/737.webp
738,stone,5,4.837,noun,piedra,images/words/738.webp
739,trade,5,4.835,noun,comercio,images/words/739.webp
740,window,6,4.835,noun,ventana,images/words/740.webp
741,camera,6,4.835,noun,cámara,images/words/741.webp
742,machine,7,4.833,noun,máquina,images/words/742.webp
743,till,4,4.832,preposition,hasta,images/words/743.webp
744,liberal,7,4.831,adjective,liberal,images/words/744.webp
745,central,7,4.831,adjective,central,images/words/745.webp
746,cat,3,4.83,noun,gato,images/words/746.webp
747,cause,5,4.83,noun,causa,images/words/747.webp
748,magic,5,4.83,adjective,mágico/mágica,images/words/748.webp
749,nature,6,4.829,noun,naturaleza,images/words/749.webp
750,strange,7,4.829,adjective,extraño/extraña,images/words/750.webp
751,self,4,4.828,noun,yo mismo/yo misma,images/words/751.webp
752,accept,6,4.828,verb,aceptar,images/words/752.webp
753,benefit,7,4.828,noun,beneficio,images/words/753.webp
754,explain,7,4.827,verb,explicar,images/words/754.webp
755,winter,6,4.826,noun,invierno,images/words/755.webp
756,available,9,4.826,adjective,disponible,images/words/756.webp
757,pointless,9,4.825,adjective,inútil/sin sentido,images/words/757.webp
758,several,7,4.824,adjective,varios/varias,images/words/758.webp
759,chicken,7,4.824,noun,pollo,images/words/759.webp
760,common,6,4.823,adjective,común,images/words/760.webp
761,alive,5,4.822,adjective,vivo/viva,images/words/761.webp
762,hurt,4,4.821,verb,doler/herir,images/words/762.webp
763,radio,5,4.821,noun,radio,images/words/763.webp
764,travel,6,4.82,verb,viajar,images/words/764.webp
765,bright,6,4.82,adjective,bright/brillante,images/words/765.webp
766,darling,7,4.82,noun,cariño,images/words/766.webp
767,language,8,4.82,noun,idioma/lenguaje,images/words/767.webp
768,investment,10,4.82,noun,inversión,images/words/768.webp
769,military,8,4.818,adjective,militar,images/words/769.webp
770,weight,6,4.817,noun,peso,images/words/770.webp
771,hate,4,4.815,verb,odiar,images/words/771.webp
772,station,7,4.815,noun,estación,images/words/772.webp
773,current,7,4.815,adjective,actual,images/words/773.webp
774,prison,6,4.813,noun,prisión,images/words/774.webp
775,damage,6,4.813,noun,daño,images/words/775.webp
776,protect,7,4.813,verb,proteger,images/words/776.webp
777,farm,4,4.812,noun,granja,images/words/777.webp
778,reach,5,4.812,verb,alcanzar,images/words/778.webp
779,target,6,4.811,noun,objetivo,images/words/779.webp
780,aware,5,4.81,adjective,consciente,images/words/780.webp
781,plant,5,4.809,noun,planta,images/words/781.webp
782,search,6,4.809,noun,búsqueda,images/words/782.webp
783,unusual,7,4.809,adjective,inusual,images/words/783.webp
784,prize,5,4.808,noun,premio,images/words/784.webp
785,champion,8,4.808,noun,campeón/campeona,images/words/785.webp
786,sad,3,4.807,adjective,triste,images/words/786.webp
787,slow,4,4.807,adjective,lento/lenta,images/words/787.webp
788,cheese,6,4.807,noun,queso,images/words/788.webp
789,similar,7,4.806,adjective,similar,images/words/789.webp
790,cake,4,4.805,noun,pastel/torta,images/words/790.webp
791,meat,4,4.804,noun,carne,images/words/791.webp
792,science,7,4.804,noun,ciencia,images/words/792.webp
793,rid,3,4.803,adjective,libre de,images/words/793.webp
794,bet,3,4.803,verb,apostar,images/words/794.webp
795,increase,8,4.801,noun,aumento,images/words/795.webp
796,range,5,4.798,noun,rango/gama,images/words/796.webp
797,egg,3,4.797,noun,huevo,images/words/797.webp
798,pink,4,4.797,adjective,rosado/rosada,images/words/798.webp
799,edge,4,4.796,noun,borde,images/words/799.webp
